Country,CountryCode,Confirmed,Deaths,Recovered,Active,Date
Thailand,TH,3410,58,3237,115,2020-08-28
Thailand,TH,3411,58,3242,111,2020-08-29
Thailand,TH,3411,58,3252,101,2020-08-30
Thailand,TH,3412,58,3252,102,2020-08-31
Thailand,TH,3417,58,3274,85,2020-09-01
Thailand,TH,3425,58,3274,93,2020-09-02
Thailand,TH,3427,58,3277,92,2020-09-03
Thailand,TH,3431,58,3277,96,2020-09-04
Thailand,TH,3438,58,3279,101,2020-09-05
Thailand,TH,3444,58,3281,105,2020-09-06
Thailand,TH,3445,58,3281,106,2020-09-07
Thailand,TH,3446,58,3284,104,2020-09-08
Thailand,TH,3447,58,3286,103,2020-09-09
Thailand,TH,3454,58,3310,86,2020-09-10
Thailand,TH,3461,58,3312,91,2020-09-11
Thailand,TH,3466,58,3312,96,2020-09-12
Thailand,TH,3473,58,3312,103,2020-09-13
Thailand,TH,3475,58,3312,105,2020-09-14
Thailand,TH,3480,58,3315,107,2020-09-15
Thailand,TH,3490,58,3316,116,2020-09-16
Thailand,TH,3490,58,3325,107,2020-09-17
Thailand,TH,3497,58,3328,111,2020-09-18
Thailand,TH,3500,59,3338,103,2020-09-19
Thailand,TH,3506,59,3342,105,2020-09-20
Thailand,TH,3511,59,3343,109,2020-09-21
Thailand,TH,3514,59,3345,110,2020-09-22
Thailand,TH,3516,59,3353,104,2020-09-23
Thailand,TH,3519,59,3360,100,2020-09-24
Thailand,TH,3522,59,3362,101,2020-09-25
Thailand,TH,3523,59,3367,97,2020-09-26
Thailand,TH,3545,59,3369,117,2020-09-27
Thailand,TH,3559,59,3370,130,2020-09-28
Thailand,TH,3564,59,3374,131,2020-09-29
Thailand,TH,3569,59,3379,131,2020-09-30
Thailand,TH,3575,59,3384,132,2020-10-01
Thailand,TH,3583,59,3386,138,2020-10-02
Thailand,TH,3585,59,3388,138,2020-10-03
Thailand,TH,3590,59,3390,141,2020-10-04
Thailand,TH,3600,59,3390,151,2020-10-05
Thailand,TH,3615,59,3391,165,2020-10-06
Thailand,TH,3622,59,3439,124,2020-10-07
Thailand,TH,3628,59,3441,128,2020-10-08
Thailand,TH,3634,59,3445,130,2020-10-09
Thailand,TH,3636,59,3445,132,2020-10-10
Thailand,TH,3641,59,3454,128,2020-10-11
Thailand,TH,3643,59,3457,127,2020-10-12
Thailand,TH,3652,59,3457,136,2020-10-13
Thailand,TH,3665,59,3463,143,2020-10-14
Thailand,TH,3675,59,3474,142,2020-10-15
Thailand,TH,3686,59,3481,146,2020-10-16
Thailand,TH,3679,59,3478,142,2020-10-17
Thailand,TH,3691,59,3488,144,2020-10-18
Thailand,TH,3700,59,3491,150,2020-10-19
Thailand,TH,3709,59,3495,155,2020-10-20
Thailand,TH,3719,59,3514,146,2020-10-21
Thailand,TH,3727,59,3518,150,2020-10-22
Thailand,TH,3731,59,3529,143,2020-10-23
Thailand,TH,3736,59,3530,147,2020-10-24
Thailand,TH,3743,59,3543,141,2020-10-25
Thailand,TH,3746,59,3551,136,2020-10-26
Thailand,TH,3759,59,3561,139,2020-10-27
Thailand,TH,3763,59,3570,134,2020-10-28
Thailand,TH,3775,59,3585,131,2020-10-29
Thailand,TH,3780,59,3590,131,2020-10-30
Thailand,TH,3784,59,3592,133,2020-10-31
Thailand,TH,3787,59,3595,133,2020-11-01
Thailand,TH,3797,59,3605,133,2020-11-02
Thailand,TH,3804,59,3612,133,2020-11-03
Thailand,TH,3810,59,3623,128,2020-11-04
Thailand,TH,3818,60,3639,119,2020-11-05
Thailand,TH,3830,60,3644,126,2020-11-06
Thailand,TH,3837,60,3654,123,2020-11-07
Thailand,TH,3840,60,3661,119,2020-11-08
Thailand,TH,3844,60,3670,114,2020-11-09
Thailand,TH,3847,60,3685,102,2020-11-10
Thailand,TH,3852,60,3693,99,2020-11-11
Thailand,TH,3861,60,3697,104,2020-11-12
Thailand,TH,3866,60,3707,99,2020-11-13
Thailand,TH,3874,60,3715,99,2020-11-14
Thailand,TH,3875,60,3721,94,2020-11-15
Thailand,TH,3878,60,3724,94,2020-11-16
Thailand,TH,3880,60,3729,91,2020-11-17
Thailand,TH,3888,60,3742,86,2020-11-18
Thailand,TH,3892,60,3745,87,2020-11-19
Thailand,TH,3899,60,3750,89,2020-11-20
Thailand,TH,3922,60,3772,90,2020-11-21
Thailand,TH,3920,60,3766,94,2020-11-22
Thailand,TH,3910,60,3755,95,2020-11-23
Thailand,TH,3926,60,3780,86,2020-11-24
Thailand,TH,3942,60,3788,94,2020-11-25
Thailand,TH,3961,60,3790,111,2020-11-26
Thailand,TH,3966,60,3798,108,2020-11-27
Thailand,TH,3977,60,3800,117,2020-11-28
Thailand,TH,3998,60,3803,135,2020-11-29
Thailand,TH,4008,60,3811,137,2020-11-30
Thailand,TH,4026,60,3822,144,2020-12-01
Thailand,TH,4039,60,3832,147,2020-12-02
Thailand,TH,4053,60,3839,154,2020-12-03
Thailand,TH,4072,60,3848,164,2020-12-04
Thailand,TH,4086,60,3853,173,2020-12-05
Thailand,TH,4107,60,3868,179,2020-12-06
Thailand,TH,4126,60,3874,192,2020-12-07
Thailand,TH,4151,60,3880,211,2020-12-08
Thailand,TH,4169,60,3888,221,2020-12-09
Thailand,TH,4180,60,3903,217,2020-12-10
Thailand,TH,4192,60,3915,217,2020-12-11
Thailand,TH,4209,60,3923,226,2020-12-12
Thailand,TH,4237,60,3940,237,2020-12-13
Thailand,TH,4246,60,3949,237,2020-12-14
Thailand,TH,4261,60,3977,224,2020-12-15
Thailand,TH,4281,60,3989,232,2020-12-16
Thailand,TH,4297,60,4005,232,2020-12-17
Thailand,TH,4331,60,4024,247,2020-12-18
Thailand,TH,4907,60,4041,806,2020-12-19
Thailand,TH,5289,60,4053,1176,2020-12-20
Thailand,TH,5716,60,4078,1578,2020-12-21
Thailand,TH,5762,60,4095,1607,2020-12-22
Thailand,TH,5829,60,4116,1653,2020-12-23
Thailand,TH,5910,60,4137,1713,2020-12-24
Thailand,TH,6020,60,4152,1808,2020-12-25
Thailand,TH,6141,60,4161,1920,2020-12-26
Thailand,TH,6285,60,4180,2045,2020-12-27
Thailand,TH,6440,61,4184,2195,2020-12-28
Thailand,TH,6690,61,4212,2417,2020-12-29
Thailand,TH,6884,61,4240,2583,2020-12-30
Thailand,TH,7163,63,4273,2827,2020-12-31
Thailand,TH,7379,64,4299,3016,2021-01-01
Thailand,TH,7694,64,4337,3293,2021-01-02
Thailand,TH,8439,65,4352,4022,2021-01-03
Thailand,TH,8966,65,4397,4504,2021-01-04
Thailand,TH,9331,66,4418,4847,2021-01-05
Thailand,TH,9636,67,4521,5048,2021-01-06
Thailand,TH,9841,67,5255,4519,2021-01-07
Thailand,TH,10053,67,5546,4440,2021-01-08
Thailand,TH,10298,67,6428,3803,2021-01-09
Thailand,TH,10547,67,6566,3914,2021-01-10
Thailand,TH,10834,67,6732,4035,2021-01-11
Thailand,TH,10991,67,6943,3981,2021-01-12
Thailand,TH,10991,67,6943,3981,2021-01-13
Thailand,TH,11450,69,8288,3093,2021-01-14
Thailand,TH,11680,70,8906,2704,2021-01-15
Thailand,TH,12054,70,9015,2969,2021-01-16
Thailand,TH,12423,70,9206,3147,2021-01-17
Thailand,TH,12594,70,9356,3168,2021-01-18
Thailand,TH,12653,71,9621,2961,2021-01-19
Thailand,TH,12795,71,9842,2882,2021-01-20
Thailand,TH,12795,71,10224,2500,2021-01-21
Thailand,TH,13104,71,10224,2809,2021-01-22
Thailand,TH,13302,72,10448,2782,2021-01-23
Thailand,TH,13500,73,10567,2860,2021-01-24
Thailand,TH,14646,75,10892,3679,2021-01-25
Thailand,TH,14646,75,10892,3679,2021-01-26
Thailand,TH,15465,76,11054,4335,2021-01-27
Thailand,TH,16221,76,11287,4858,2021-01-28
Thailand,TH,17953,77,11505,6371,2021-01-29
Thailand,TH,18782,77,11615,7090,2021-01-30
Thailand,TH,19618,77,12514,7027,2021-01-31
Thailand,TH,20454,79,13217,7158,2021-02-01
Thailand,TH,21249,79,14001,7169,2021-02-02
Thailand,TH,21249,79,14001,7169,2021-02-03
Thailand,TH,22058,79,14798,7181,2021-02-04
Thailand,TH,23134,79,16274,6781,2021-02-05
Thailand,TH,23371,79,16942,6350,2021-02-06
Thailand,TH,23557,79,17410,6068,2021-02-07
Thailand,TH,23557,79,17410,6068,2021-02-08
Thailand,TH,23746,79,18366,5301,2021-02-09
Thailand,TH,24104,80,19799,4225,2021-02-10
Thailand,TH,24279,80,20210,3989,2021-02-11
Thailand,TH,24279,80,20210,3989,2021-02-12
Thailand,TH,24405,80,21180,3145,2021-02-13
Thailand,TH,24571,80,22111,2380,2021-02-14
Thailand,TH,24714,82,22883,1749,2021-02-15
Thailand,TH,24786,82,23563,1141,2021-02-16
Thailand,TH,24961,82,23946,933,2021-02-17
Thailand,TH,25111,83,24070,958,2021-02-18
Thailand,TH,25241,83,24129,1029,2021-02-19
Thailand,TH,25323,83,24129,1111,2021-02-20
Thailand,TH,25504,83,24361,1060,2021-02-21
Thailand,TH,25504,83,24361,1060,2021-02-22
Thailand,TH,25692,83,24542,1067,2021-02-23
Thailand,TH,25692,83,24542,1067,2021-02-24
Thailand,TH,25764,83,24734,947,2021-02-25
Thailand,TH,25809,83,24952,774,2021-02-26
Thailand,TH,25951,83,25128,740,2021-02-27
Thailand,TH,26031,83,25324,624,2021-02-28
Thailand,TH,26031,83,25324,624,2021-03-01
Thailand,TH,26073,84,25420,569,2021-03-02
Thailand,TH,26108,85,25562,461,2021-03-03
Thailand,TH,26162,85,25562,515,2021-03-04
Thailand,TH,26241,85,25641,515,2021-03-05
Thailand,TH,26305,85,25686,534,2021-03-06
Thailand,TH,26441,85,25777,579,2021-03-07
Thailand,TH,26441,85,25777,579,2021-03-08
Thailand,TH,26501,85,25851,565,2021-03-09
Thailand,TH,26540,85,25946,509,2021-03-10
Thailand,TH,26598,85,26000,513,2021-03-11
Thailand,TH,26679,85,26056,538,2021-03-12
Thailand,TH,26757,86,26086,585,2021-03-13
Thailand,TH,26927,87,26154,686,2021-03-14
Thailand,TH,27005,87,26234,684,2021-03-15
Thailand,TH,27154,88,26299,767,2021-03-16
Thailand,TH,27402,89,26339,974,2021-03-17
Thailand,TH,27494,89,26377,1028,2021-03-18
Thailand,TH,27594,90,26450,1054,2021-03-19
Thailand,TH,27713,90,26512,1111,2021-03-20
Thailand,TH,27803,90,26598,1115,2021-03-21
Thailand,TH,27876,91,26663,1122,2021-03-22
Thailand,TH,28346,92,26873,1381,2021-03-23
Thailand,TH,28443,92,26873,1478,2021-03-24
Thailand,TH,28443,92,26873,1478,2021-03-25
Thailand,TH,28577,92,26873,1612,2021-03-26
Thailand,TH,28657,93,26873,1691,2021-03-27
Thailand,TH,28734,94,26873,1767,2021-03-28
Thailand,TH,28773,94,26873,1806,2021-03-29
Thailand,TH,28821,94,26873,1854,2021-03-30
Thailand,TH,28863,94,26873,1896,2021-03-31
Thailand,TH,28889,94,26873,1922,2021-04-01
Thailand,TH,28947,94,26873,1980,2021-04-02
Thailand,TH,29031,95,26873,2063,2021-04-03
Thailand,TH,29127,95,26873,2159,2021-04-04
Thailand,TH,29321,95,26873,2353,2021-04-05
Thailand,TH,29571,95,26873,2603,2021-04-06
Thailand,TH,29905,95,26873,2937,2021-04-07
Thailand,TH,30310,95,26873,3342,2021-04-08
Thailand,TH,30869,96,26873,3900,2021-04-09
Thailand,TH,31658,97,26873,4688,2021-04-10
Thailand,TH,32625,97,26873,5655,2021-04-11
Thailand,TH,33610,97,26873,6640,2021-04-12
Thailand,TH,34575,97,26873,7605,2021-04-13
Thailand,TH,35910,97,26873,8940,2021-04-14
Thailand,TH,37453,97,26873,10483,2021-04-15
Thailand,TH,39038,97,26873,12068,2021-04-16
Thailand,TH,40585,99,26873,13613,2021-04-17
Thailand,TH,42352,101,26873,15378,2021-04-18
Thailand,TH,43742,104,26873,16765,2021-04-19
Thailand,TH,45185,108,26873,18204,2021-04-20
Thailand,TH,46643,110,26873,19660,2021-04-21
Thailand,TH,48113,117,26873,21123,2021-04-22
Thailand,TH,50183,121,26873,23189,2021-04-23
Thailand,TH,53022,129,26873,26020,2021-04-24
Thailand,TH,55460,140,26873,28447,2021-04-25
Thailand,TH,57508,148,26873,30487,2021-04-26
Thailand,TH,59688,163,26873,32652,2021-04-27
Thailand,TH,61699,178,26873,34648,2021-04-28
Thailand,TH,63570,188,26873,36509,2021-04-29
Thailand,TH,65153,203,26873,38077,2021-04-30
Thailand,TH,67044,224,26873,39947,2021-05-01
Thailand,TH,68984,245,26873,41866,2021-05-02
Thailand,TH,71025,276,26873,43876,2021-05-03
Thailand,TH,72788,303,26873,45612,2021-05-04
Thailand,TH,74900,318,26873,47709,2021-05-05
Thailand,TH,76811,336,26873,49602,2021-05-06
Thailand,TH,78855,363,26873,51619,2021-05-07
Thailand,TH,81274,382,26873,54019,2021-05-08
Thailand,TH,83375,399,26873,56103,2021-05-09
Thailand,TH,85005,421,26873,57711,2021-05-10
Thailand,TH,86924,452,26873,59599,2021-05-11
Thailand,TH,88907,486,26873,61548,2021-05-12
Thailand,TH,93794,518,26873,66403,2021-05-13
Thailand,TH,96050,548,26873,68629,2021-05-14
Thailand,TH,99145,565,26873,71707,2021-05-15
Thailand,TH,101447,589,26873,73985,2021-05-16
Thailand,TH,111082,614,26873,83595,2021-05-17
Thailand,TH,113555,649,26873,86033,2021-05-18
Thailand,TH,116949,678,26873,89398,2021-05-19
Thailand,TH,119585,703,26873,92009,2021-05-20
Thailand,TH,123066,735,26873,95458,2021-05-21
Thailand,TH,126118,759,26873,98486,2021-05-22
Thailand,TH,129500,776,26873,101851,2021-05-23
Thailand,TH,132213,806,26873,104534,2021-05-24
Thailand,TH,135439,832,26873,107734,2021-05-25
Thailand,TH,137894,873,26873,110148,2021-05-26
Thailand,TH,143280,920,26873,115487,2021-05-27
Thailand,TH,147039,954,26873,119212,2021-05-28
Thailand,TH,151842,988,26873,123981,2021-05-29
Thailand,TH,156370,1012,26873,128485,2021-05-30
Thailand,TH,159792,1031,26873,131888,2021-05-31
Thailand,TH,162022,1069,26873,134080,2021-06-01
Thailand,TH,165462,1107,26873,137482,2021-06-02
Thailand,TH,169348,1146,26873,141329,2021-06-03
Thailand,TH,171978,1177,26873,143928,2021-06-04
Thailand,TH,174796,1213,26873,146710,2021-06-05
Thailand,TH,177467,1236,26873,149358,2021-06-06
Thailand,TH,179886,1269,26873,151744,2021-06-07
Thailand,TH,182548,1297,26873,154378,2021-06-08
Thailand,TH,185228,1332,26873,157023,2021-06-09
Thailand,TH,187538,1375,26873,159290,2021-06-10
Thailand,TH,189828,1402,26873,161553,2021-06-11
Thailand,TH,193105,1431,26873,164801,2021-06-12
Thailand,TH,195909,1449,26873,167587,2021-06-13
Thailand,TH,199264,1466,26873,170925,2021-06-14
Thailand,TH,202264,1485,26873,173906,2021-06-15
Thailand,TH,204595,1525,26873,176197,2021-06-16
Thailand,TH,207724,1555,26873,179296,2021-06-17
Thailand,TH,210782,1577,26873,182332,2021-06-18
Thailand,TH,214449,1609,26873,185967,2021-06-19
Thailand,TH,218131,1629,26873,189629,2021-06-20
Thailand,TH,221306,1658,26873,192775,2021-06-21
Thailand,TH,225365,1693,26873,196799,2021-06-22
Thailand,TH,228539,1744,26873,199922,2021-06-23
Thailand,TH,232647,1775,26873,203999,2021-06-24
Thailand,TH,236291,1819,26873,207599,2021-06-25
Thailand,TH,240452,1870,26873,211709,2021-06-26
Thailand,TH,244447,1912,26873,215662,2021-06-27
Thailand,TH,249853,1934,26873,221046,2021-06-28
Thailand,TH,254515,1970,26873,225672,2021-06-29
Thailand,TH,259301,2023,26873,230405,2021-06-30
Thailand,TH,264834,2080,26873,235881,2021-07-01
Thailand,TH,270921,2141,26873,241907,2021-07-02
Thailand,TH,277151,2182,26873,248096,2021-07-03
Thailand,TH,283067,2226,26873,253968,2021-07-04
Thailand,TH,289233,2276,26873,260084,2021-07-05
Thailand,TH,294653,2333,26873,265447,2021-07-06
Thailand,TH,301172,2387,26873,271912,2021-07-07
Thailand,TH,308230,2462,26873,278895,2021-07-08
Thailand,TH,317506,2534,26873,288099,2021-07-09
Thailand,TH,326832,2625,26873,297334,2021-07-10
Thailand,TH,336371,2711,26873,306787,2021-07-11
Thailand,TH,345027,2791,26873,315363,2021-07-12
Thailand,TH,353712,2847,26873,323992,2021-07-13
Thailand,TH,363029,2934,26873,333222,2021-07-14
Thailand,TH,372215,3032,26873,342310,2021-07-15
Thailand,TH,381907,3099,26873,351935,2021-07-16
Thailand,TH,391989,3240,26873,361876,2021-07-17
Thailand,TH,403386,3341,26873,373172,2021-07-18
Thailand,TH,415170,3422,26873,384875,2021-07-19
Thailand,TH,426475,3502,26873,396100,2021-07-20
Thailand,TH,439477,3610,26873,408994,2021-07-21
Thailand,TH,453132,3697,26873,422562,2021-07-22
Thailand,TH,467707,3811,26873,437023,2021-07-23
Thailand,TH,481967,3930,26873,451164,2021-07-24
Thailand,TH,497302,4059,26873,466370,2021-07-25
Thailand,TH,512678,4146,26873,481659,2021-07-26
Thailand,TH,526828,4264,26873,495691,2021-07-27
Thailand,TH,543361,4397,26873,512091,2021-07-28
Thailand,TH,561030,4562,26873,529595,2021-07-29
Thailand,TH,578375,4679,26873,546823,2021-07-30
Thailand,TH,597287,4857,26873,565557,2021-07-31
Thailand,TH,615314,4990,26873,583451,2021-08-01
Thailand,TH,633284,5168,26873,601243,2021-08-02
Thailand,TH,652185,5315,26873,619997,2021-08-03
Thailand,TH,672385,5503,26873,640009,2021-08-04
Thailand,TH,693305,5663,0,687642,2021-08-05
Thailand,TH,714684,5854,0,708830,2021-08-06
Thailand,TH,736522,6066,0,730456,2021-08-07
Thailand,TH,756505,6204,0,750301,2021-08-08
Thailand,TH,776108,6353,0,769755,2021-08-09
Thailand,TH,795951,6588,0,789363,2021-08-10
Thailand,TH,816989,6795,0,810194,2021-08-11
Thailand,TH,839771,6942,0,832829,2021-08-12
Thailand,TH,863189,7126,0,856063,2021-08-13
Thailand,TH,885275,7343,0,877932,2021-08-14
Thailand,TH,907157,7552,0,899605,2021-08-15
Thailand,TH,928314,7734,0,920580,2021-08-16
Thailand,TH,948442,7973,0,940469,2021-08-17
Thailand,TH,968957,8285,0,960672,2021-08-18
Thailand,TH,989859,8586,0,981273,2021-08-19
Thailand,TH,1009710,8826,0,1000884,2021-08-20
Thailand,TH,1030281,9087,0,1021194,2021-08-21
Thailand,TH,1049295,9320,0,1039975,2021-08-22
Thailand,TH,1066786,9562,0,1057224,2021-08-23
Thailand,TH,1083951,9788,0,1074163,2021-08-24
Thailand,TH,1102368,10085,0,1092283,2021-08-25
Thailand,TH,1120869,10314,0,1110555,2021-08-26
Thailand,TH,1139571,10587,0,1128984,2021-08-27
Thailand,TH,1157555,10879,0,1146676,2021-08-28
Thailand,TH,1174091,11143,0,1162948,2021-08-29
Thailand,TH,1190063,11399,0,1178664,2021-08-30
Thailand,TH,1204729,11589,0,1193140,2021-08-31
Thailand,TH,1213954,11841,0,1202113,2021-09-01
Thailand,TH,1234487,12103,0,1222384,2021-09-02
Thailand,TH,1249140,12374,0,1236766,2021-09-03
Thailand,TH,1265082,12631,0,1252451,2021-09-04
Thailand,TH,1280534,12855,0,1267679,2021-09-05
Thailand,TH,1294522,13042,0,1281480,2021-09-06
Thailand,TH,1308343,13283,0,1295060,2021-09-07
Thailand,TH,1322519,13511,0,1309008,2021-09-08
Thailand,TH,1338550,13731,0,1324819,2021-09-09
Thailand,TH,1352953,13920,0,1339033,2021-09-10
Thailand,TH,1368144,14173,0,1353971,2021-09-11
Thailand,TH,1382173,14353,0,1367820,2021-09-12
Thailand,TH,1394756,14485,0,1380271,2021-09-13
Thailand,TH,1406542,14621,0,1391921,2021-09-14
Thailand,TH,1420343,14765,0,1405578,2021-09-15
Thailand,TH,1434237,14953,0,1419284,2021-09-16
Thailand,TH,1448792,15124,0,1433668,2021-09-17
Thailand,TH,1462901,15246,0,1447655,2021-09-18
Thailand,TH,1476477,15363,0,1461114,2021-09-19
Thailand,TH,1489186,15469,0,1473717,2021-09-20
Thailand,TH,1500105,15612,0,1484493,2021-09-21
Thailand,TH,1511357,15753,0,1495604,2021-09-22
Thailand,TH,1524613,15884,0,1508729,2021-09-23
Thailand,TH,1537310,16016,0,1521294,2021-09-24
Thailand,TH,1549285,16143,0,1533142,2021-09-25
Thailand,TH,1561638,16268,0,1545370,2021-09-26
Thailand,TH,1571926,16369,0,1555557,2021-09-27
Thailand,TH,1581415,16498,0,1564917,2021-09-28
Thailand,TH,1591829,16620,0,1575209,2021-09-29
Thailand,TH,1603475,16727,0,1586748,2021-09-30
Thailand,TH,1615229,16850,0,1598379,2021-10-01
Thailand,TH,1626604,16937,0,1609667,2021-10-02
Thailand,TH,1637432,17014,0,1620418,2021-10-03
Thailand,TH,1647362,17111,0,1630251,2021-10-04
Thailand,TH,1657231,17203,0,1640028,2021-10-05
Thailand,TH,1678297,17418,0,1660879,2021-10-06
Thailand,TH,1678297,17418,0,1660879,2021-10-07
Thailand,TH,1689437,17534,0,1671903,2021-10-08
Thailand,TH,1700067,17607,0,1682460,2021-10-09
Thailand,TH,1710884,17691,0,1693193,2021-10-10
Thailand,TH,1720919,17751,0,1703168,2021-10-11
Thailand,TH,1730364,17835,0,1712529,2021-10-12
Thailand,TH,1740428,17917,0,1722511,2021-10-13
Thailand,TH,1751704,18029,0,1733675,2021-10-14
Thailand,TH,1762190,18123,0,1744067,2021-10-15
Thailand,TH,1772838,18205,0,1754633,2021-10-16
Thailand,TH,1783701,18273,0,1765428,2021-10-17
Thailand,TH,1793812,18336,0,1775476,2021-10-18
Thailand,TH,1802934,18407,0,1784527,2021-10-19
Thailand,TH,1811852,18486,0,1793366,2021-10-20
Thailand,TH,1821579,18559,0,1803020,2021-10-21
Thailand,TH,1831389,18625,0,1812764,2021-10-22
Thailand,TH,1841131,18699,0,1822432,2021-10-23
Thailand,TH,1850482,18755,0,1831727,2021-10-24
Thailand,TH,1859157,18799,0,1840358,2021-10-25
Thailand,TH,1866863,18865,0,1847998,2021-10-26
Thailand,TH,1875315,18922,0,1856393,2021-10-27
Thailand,TH,1884973,19006,0,1865967,2021-10-28
Thailand,TH,1893941,19070,0,1874871,2021-10-29
Thailand,TH,1903165,19158,0,1884007,2021-10-30
Thailand,TH,1912024,19205,0,1892819,2021-10-31
Thailand,TH,1920189,19260,0,1900929,2021-11-01
Thailand,TH,1935442,19394,0,1916048,2021-11-02
Thailand,TH,1935442,19394,0,1916048,2021-11-03
Thailand,TH,1951572,19542,0,1932030,2021-11-04
Thailand,TH,1960039,19611,0,1940428,2021-11-05
Thailand,TH,1960039,19611,0,1940428,2021-11-06
Thailand,TH,1967999,19664,0,1948335,2021-11-07
Thailand,TH,1975591,19703,0,1955888,2021-11-08
Thailand,TH,1982495,19764,0,1962731,2021-11-09
Thailand,TH,1989473,19826,0,1969647,2021-11-10
Thailand,TH,1996969,19883,0,1977086,2021-11-11
Thailand,TH,2004274,19934,0,1984340,2021-11-12
Thailand,TH,2011331,19989,0,1991342,2021-11-13
Thailand,TH,2018410,20036,0,1998374,2021-11-14
Thailand,TH,2024753,20081,0,2004672,2021-11-15
Thailand,TH,2030700,20143,0,2010557,2021-11-16
Thailand,TH,2037224,20199,0,2017025,2021-11-17
Thailand,TH,2044125,20254,0,2023871,2021-11-18
Thailand,TH,2050980,20305,0,2030675,2021-11-19
Thailand,TH,2057575,20358,0,2037217,2021-11-20
Thailand,TH,2064581,20387,0,2044194,2021-11-21
Thailand,TH,2071009,20436,0,2050573,2021-11-22
Thailand,TH,2071009,20436,0,2050573,2021-11-23
Viet Nam,VN,2,0,0,2,2020-01-23
Viet Nam,VN,2,0,0,2,2020-01-24
Viet Nam,VN,2,0,0,2,2020-01-25
Viet Nam,VN,2,0,0,2,2020-01-26
Viet Nam,VN,2,0,0,2,2020-01-27
Viet Nam,VN,2,0,0,2,2020-01-28
Viet Nam,VN,2,0,0,2,2020-01-29
Viet Nam,VN,2,0,0,2,2020-01-30
Viet Nam,VN,2,0,0,2,2020-01-31
Viet Nam,VN,6,0,1,5,2020-02-01
Viet Nam,VN,6,0,1,5,2020-02-02
Viet Nam,VN,8,0,1,7,2020-02-03
Viet Nam,VN,8,0,1,7,2020-02-04
Viet Nam,VN,8,0,1,7,2020-02-05
Viet Nam,VN,10,0,1,9,2020-02-06
Viet Nam,VN,10,0,1,9,2020-02-07
Viet Nam,VN,13,0,1,12,2020-02-08
Viet Nam,VN,13,0,1,12,2020-02-09
Viet Nam,VN,14,0,1,13,2020-02-10
Viet Nam,VN,15,0,6,9,2020-02-11
Viet Nam,VN,15,0,6,9,2020-02-12
Viet Nam,VN,16,0,7,9,2020-02-13
Viet Nam,VN,16,0,7,9,2020-02-14
Viet Nam,VN,16,0,7,9,2020-02-15
Viet Nam,VN,16,0,7,9,2020-02-16
Viet Nam,VN,16,0,7,9,2020-02-17
Viet Nam,VN,16,0,7,9,2020-02-18
Viet Nam,VN,16,0,7,9,2020-02-19
Viet Nam,VN,16,0,7,9,2020-02-20
Viet Nam,VN,16,0,14,2,2020-02-21
Viet Nam,VN,16,0,14,2,2020-02-22
Viet Nam,VN,16,0,14,2,2020-02-23
Viet Nam,VN,16,0,14,2,2020-02-24
Viet Nam,VN,16,0,16,0,2020-02-25
Viet Nam,VN,16,0,16,0,2020-02-26
Viet Nam,VN,16,0,16,0,2020-02-27
Viet Nam,VN,16,0,16,0,2020-02-28
Viet Nam,VN,16,0,16,0,2020-02-29
Viet Nam,VN,16,0,16,0,2020-03-01
Viet Nam,VN,16,0,16,0,2020-03-02
Viet Nam,VN,16,0,16,0,2020-03-03
Viet Nam,VN,16,0,16,0,2020-03-04
Viet Nam,VN,16,0,16,0,2020-03-05
Viet Nam,VN,16,0,16,0,2020-03-06
Viet Nam,VN,18,0,16,2,2020-03-07
Viet Nam,VN,30,0,16,14,2020-03-08
Viet Nam,VN,30,0,16,14,2020-03-09
Viet Nam,VN,31,0,16,15,2020-03-10
Viet Nam,VN,38,0,16,22,2020-03-11
Viet Nam,VN,39,0,16,23,2020-03-12
Viet Nam,VN,47,0,16,31,2020-03-13
Viet Nam,VN,53,0,16,37,2020-03-14
Viet Nam,VN,56,0,16,40,2020-03-15
Viet Nam,VN,61,0,16,45,2020-03-16
Viet Nam,VN,66,0,16,50,2020-03-17
Viet Nam,VN,75,0,16,59,2020-03-18
Viet Nam,VN,85,0,16,69,2020-03-19
Viet Nam,VN,91,0,16,75,2020-03-20
Viet Nam,VN,94,0,17,77,2020-03-21
Viet Nam,VN,113,0,17,96,2020-03-22
Viet Nam,VN,123,0,17,106,2020-03-23
Viet Nam,VN,134,0,17,117,2020-03-24
Viet Nam,VN,141,0,17,124,2020-03-25
Viet Nam,VN,153,0,20,133,2020-03-26
Viet Nam,VN,163,0,20,143,2020-03-27
Viet Nam,VN,174,0,21,153,2020-03-28
Viet Nam,VN,188,0,25,163,2020-03-29
Viet Nam,VN,203,0,55,148,2020-03-30
Viet Nam,VN,212,0,58,154,2020-03-31
Viet Nam,VN,218,0,63,155,2020-04-01
Viet Nam,VN,233,0,75,158,2020-04-02
Viet Nam,VN,237,0,85,152,2020-04-03
Viet Nam,VN,240,0,90,150,2020-04-04
Viet Nam,VN,241,0,90,151,2020-04-05
Viet Nam,VN,245,0,95,150,2020-04-06
Viet Nam,VN,249,0,123,126,2020-04-07
Viet Nam,VN,251,0,126,125,2020-04-08
Viet Nam,VN,255,0,128,127,2020-04-09
Viet Nam,VN,257,0,144,113,2020-04-10
Viet Nam,VN,258,0,144,114,2020-04-11
Viet Nam,VN,262,0,144,118,2020-04-12
Viet Nam,VN,265,0,146,119,2020-04-13
